Diamond	phi	nTrees	SeqLength	Replicate	Net0_lnL	Net1_lnL	Net2_lnL	best_h	RF_dist	HBS	gamma
d5	phi1	4000	1000	6	99.25029636049854	0.5166650018120799	0.5166460960104673	1	0	1	0.42829716218481906
d5	phi1	4000	1000	7	89.66422396839633	0.43556979586604005	0.43517239070581326	1	0	1	0.499525797626751
d5	phi1	4000	1000	8	92.38480840096949	0.3998292443430988	0.3982861032160916	1	0	1	0.3208805831729176
d5	phi1	4000	1000	9	102.37888964206101	0.25789861744039105	0.25789223795437466	1	0	1	0.4446198712527528
d5	phi1	4000	1000	10	92.13276019295795	0.4380519430231228	0.43736156928400893	1	0	1	0.43823577153529547
d5	phi1	4000	1000	11	89.40319939467813	0.5038873397390411	0.503864676374938	1	0	1	0.3085461405418556
d5	phi1	4000	1000	12	96.93062539368562	0.23974259163967407	0.22355734856003917	1	0	1	0.3220989083899653
d5	phi1	4000	1000	13	99.08784221111938	0.2373375644832052	0.23710459745779472	1	0	1	0.3933183022136679
d5	phi1	4000	1000	14	100.52697219881388	0.34188014513251136	0.34188013410359736	1	0	1	0.33121410784257604
d5	phi1	4000	1000	15	87.34118224477223	0.40558181069662996	0.4053218292521879	1	0	1	0.3096278181423936
d5	phi1	4000	1000	16	95.54396705270254	0.18177899430119843	0.18177435909609785	1	0	1	0.37915041412950007
d5	phi1	4000	1000	17	89.9333246032334	0.6320349417845293	0.632034941712891	1	0	1	0.3142394348948504
d5	phi1	4000	1000	18	93.91471179185096	0.281780716764228	0.281780716478306	1	0	1	0.4316102513863723
d5	phi1	4000	1000	19	91.41784294527599	0.21386988680646507	0.21270259716986414	1	0	1	0.35356771025748335
d5	phi2	250	1000	0	68.15054119888612	5.50310696024589	5.50310058234658	1	0	1	0.33316699087592316
d5	phi2	250	1000	1	56.514562057220964	3.387629958359911	3.387623902019204	1	0	1	0.1569783225423815
d5	phi2	250	1000	2	45.07897510962368	2.919972171447462	2.9176190716424713	1	0	1	0.25833306399628136
d5	phi2	250	1000	3	52.32638902355303	2.2561828617866744	2.2560802032033536	1	0	1	0.3198580907663632
d5	phi2	250	1000	4	47.375034251757526	11.45569076904788	11.455669874525746	1	0	1	0.14895730707891405
d5	phi2	250	1000	5	57.28040635011282	2.06839233936041	2.068392300585049	1	0	1	0.34602882506765364
d5	phi2	250	1000	6	58.578380634208436	4.737513954963524	4.737240005952616	1	0	1	0.18237720184051853
d5	phi2	250	1000	7	63.433593252268075	7.08854575148329	7.08854575148136	1	4	0	None
d5	phi2	250	1000	8	48.14367628701308	3.9012126531007527	3.90119794149338	1	0	1	0.15971421620349632
d5	phi2	250	1000	9	57.00422022482015	1.1719009564952851	1.1718995906666663	1	0	1	0.29610333795107824
d5	phi2	250	1000	10	42.0505766632406	9.393575864067838	9.39353350509655	1	0	1	0.21985482092178957
d5	phi2	250	1000	11	35.09307028667884	4.925145322535954	4.925145322416048	1	0	1	0.11812623830161502
d5	phi2	250	1000	12	22.334603855954136	2.1686234540809055	2.1685922382319758	1	0	1	0.19465695194362534
d5	phi2	250	1000	13	41.31599647782121	2.0520955673970485	2.0389178315439667	1	0	1	0.4187552684717366
d5	phi2	250	1000	14	24.094597995647973	1.537815506369028	1.5291878230068467	1	0	1	0.3053430117979728
d5	phi2	250	1000	15	53.880338734508626	8.067930169801771	8.067930169801597	1	0	1	0.24111192546200552
d5	phi2	250	1000	16	70.88345574470975	2.1896570271453877	2.189657027132424	1	0	1	0.22244264983231515
d5	phi2	250	1000	17	54.42288797153052	12.20107388225703	7.14918666203662	2	4	0	None
d5	phi2	250	1000	18	38.74583213842664	2.0013496748311588	2.0010129385090183	1	0	1	0.17017013884684637
d5	phi2	250	1000	19	60.79681807104133	5.4729889878793365	5.465012622750869	1	0	1	0.2540495681254352
d5	phi2	1000	1000	0	39.24369276651543	0.485880120794716	0.4855489479150032	1	0	1	0.20034000588178086
d5	phi2	1000	1000	1	50.99846682024669	1.3569800868890045	1.3538124467548278	1	0	1	0.31315644595598047
d5	phi2	1000	1000	2	47.785716783136536	1.5439644456821902	1.5439372986998827	1	0	1	0.1728696874207371
d5	phi2	1000	1000	3	33.072654312722555	1.5852067061504622	1.5851761778604763	1	0	1	0.12447332076705556
d5	phi2	1000	1000	4	49.001817804419254	1.3170314574334951	1.3170309566512266	1	0	1	0.2026161211208961
d5	phi2	1000	1000	5	29.33634385688988	0.42542381664406825	0.4232598375166649	1	0	1	0.133812654605086
d5	phi2	1000	1000	6	57.35970045619973	1.6353033741659315	1.6353033717278376	1	0	1	0.20967784114627866
d5	phi2	1000	1000	7	34.697549586808194	2.6800367219027144	2.6800367188273833	1	0	1	0.13800515036980704
d5	phi2	1000	1000	8	50.11449478502343	0.8609731386886964	0.8596989220080424	1	0	1	0.2568804215974653
d5	phi2	1000	1000	9	49.287433372708705	0.7610044614854707	0.7609871869340822	1	0	1	0.18007093818779074
d5	phi2	1000	1000	10	37.165839677497935	1.2300574453323865	1.2290924838379285	1	0	1	0.20735226215158098
d5	phi2	1000	1000	11	30.103517266421626	2.9487879468183054	2.9484278352482534	1	0	1	0.1467239002866537
d5	phi2	1000	1000	12	48.69742113362584	0.8129873305920213	0.8129294582741697	1	0	1	0.26444141454241965
d5	phi2	1000	1000	13	44.035082007299046	0.8646304662935898	0.8642627491743669	1	0	1	0.30243777646552444
d5	phi2	1000	1000	14	47.1610415910996	1.1319194365735854	1.1319194365505534	1	0	1	0.15821435978708429
d5	phi2	1000	1000	15	55.3091573236405	0.5469209610519279	0.5469073927126844	1	0	1	0.177460642321422
d5	phi2	1000	1000	16	44.46157037024526	2.6718579467163863	2.6716254476010124	1	0	1	0.15959009672179852
d5	phi2	1000	1000	17	33.501568565670716	0.8660004623180388	0.8659133525099763	1	0	1	0.13668276150675515
d5	phi2	1000	1000	18	41.17798845786323	0.8206638789191643	0.8198893139543929	1	0	1	0.17018286874047864
d5	phi2	1000	1000	19	27.182830784466145	0.3811241596778036	0.38109551252450724	1	0	1	0.11106076058266415
d5	phi2	4000	1000	0	45.67940167196153	0.3020226348838646	0.3015177658192175	1	0	1	0.3015276309212615
d5	phi2	4000	1000	1	38.315758946159896	0.2823926238983826	0.2823439931413907	1	0	1	0.1494562497259217
d5	phi2	4000	1000	2	43.53648993939281	0.8943545938837705	0.8940853989403008	1	0	1	0.2652865454352302
d5	phi2	4000	1000	3	40.813370261463845	0.34175526885609	0.3417546303130038	1	0	1	0.19263428613000042
d5	phi2	4000	1000	4	42.791444944632495	0.25050657563774914	0.2500232338317076	1	0	1	0.34191675968891666
d5	phi2	4000	1000	5	44.4576925368164	0.788157297508068	0.7720399693861048	1	0	1	0.16255730156772147
d5	phi2	4000	1000	6	37.595331363969215	0.25392800189206577	0.25392799665745536	1	0	1	0.2519109613427623
d5	phi2	4000	1000	7	44.27757315448895	0.6728875553789613	0.6726911725889027	1	0	1	0.2514419352436173
d5	phi2	4000	1000	8	45.49701620707023	0.31204448053842215	0.31202608889052796	1	0	1	0.16683383202370775
d5	phi2	4000	1000	9	43.17647296649476	0.48710095842365053	0.48498845651707245	1	0	1	0.30228901433081556
d5	phi2	4000	1000	10	44.37054276038005	0.43889007512696365	0.4388542387621215	1	0	1	0.1571439342487141
d5	phi2	4000	1000	11	39.860040411999755	0.5277833014978888	0.5269140487844983	1	0	1	0.29093284561905997
d5	phi2	4000	1000	12	44.068524163230315	0.45052650883699674	0.45021308322753695	1	0	1	0.21118234400907487
d5	phi2	4000	1000	13	44.90080197791515	0.3159664685860579	0.315349248920876	1	0	1	0.246570006005788
d5	phi2	4000	1000	14	44.42875126351399	0.32750156284487764	0.3274924368311002	1	0	1	0.1612498691281633
d5	phi2	4000	1000	15	46.8179518601936	0.20168609982781216	0.2016430357944127	1	0	1	0.2756657701570232
d5	phi2	4000	1000	16	47.52534883898025	0.3925080696946113	0.39215929681367884	1	0	1	0.293867406512637
d5	phi2	4000	1000	17	40.90728086552636	0.145322952689046	0.14530191478585175	1	0	1	0.2504634849604738
d5	phi2	4000	1000	18	42.62127500572415	0.36557266110970066	0.36557264123137545	1	0	1	0.15848100598577827
d5	phi2	4000	1000	19	45.30258085254297	0.16596934571967353	0.16596905185531097	1	0	1	0.3129861159107445
d5	phi3	250	1000	0	14.925198307973549	3.0673708713177508	3.0673708713145733	1	4	0	None
d5	phi3	250	1000	1	15.344585240227524	1.455181860454462	1.4551818604540738	1	4	0	None
d5	phi3	250	1000	2	2.9329671108718527	1.3535374195859466	1.3533059115918658	0	4	0	None
d5	phi3	250	1000	3	6.943651396128571	2.0164308515421716	2.0131892066140185	1	0	1	0.09886594682536047
d5	phi3	250	1000	4	20.68918700359561	1.1679355250887422	1.167935525067059	1	4	0	None
d5	phi3	250	1000	5	12.873797293975594	4.295616769205349	3.012066327930678	1	6	0	None
d5	phi3	250	1000	6	12.471886163614279	6.551631573998298	6.551631573942302	1	6	0	None
d5	phi3	250	1000	7	7.971150920766358	1.1311107339349784	1.0138722797897615	1	6	0	None
d5	phi3	250	1000	8	6.094284654679209	3.0730671413662494	2.888419944779951	1	6	0	None
d5	phi3	250	1000	9	9.434966563343481	6.954305451235668	6.373234244644277	1	6	0	None
d5	phi3	250	1000	10	12.219194263023962	3.4288937749596897	3.42889376758993	1	6	0	None
d5	phi3	250	1000	11	44.236416832043645	12.570089485356487	12.56979804625347	1	0	1	0.13051158612905764
d5	phi3	250	1000	12	20.115871242326104	4.412784359676106	4.412784359664928	1	4	0	None
d5	phi3	250	1000	13	10.36594342738032	5.539002800395389	5.538212496148908	1	0	1	0.21863649681749522
d5	phi3	250	1000	14	10.996984343682964	3.925917913017727	3.9259050330198875	1	0	1	0.17802567786768997
d5	phi3	250	1000	15	14.635868583776773	3.3730006073408627	3.3730006073328784	1	6	0	None
d5	phi3	250	1000	16	12.050191390411783	5.656954104264442	4.012155768325814	1	6	0	None
d5	phi3	250	1000	17	19.010116695831016	4.6328332392333795	4.632833239224931	1	6	0	None
d5	phi3	250	1000	18	6.956213257571309	2.442212518646757	0.7920228234643876	1	6	0	None
d5	phi3	250	1000	19	12.417023756200265	3.726679686078763	3.7266796824991286	1	4	0	None
d5	phi3	1000	1000	0	8.148336600660464	0.6253053937642332	0.6247124549936377	1	0	1	0.03975005612020835
d5	phi3	1000	1000	1	11.736547610114744	1.3268589100648516	1.3266395903690764	1	0	1	0.04716232637178521
d5	phi3	1000	1000	2	8.675645173046345	0.27329791446689683	0.27317236575039217	1	0	1	0.18646664259481086
d5	phi3	1000	1000	3	7.401132912882652	0.8530160412805703	0.8528837055498182	1	0	1	0.02640524585643917
d5	phi3	1000	1000	4	15.053692502129891	0.3769684238485913	0.37593212433720957	1	0	1	0.06532596813641468
d5	phi3	1000	1000	5	8.14187540978829	2.232724117417283	2.2172235386217514	1	0	1	0.02763582637672044
d5	phi3	1000	1000	6	10.527099972036472	1.9670437970299675	1.966517077438534	1	0	1	0.04264077445074868
d5	phi3	1000	1000	7	8.671463656659101	0.5892243595074178	0.5882923363491712	1	0	1	0.035263574073395525
d5	phi3	1000	1000	8	8.527804864683784	2.456078425257904	2.4361880743852105	1	0	1	0.04304802077269911
d5	phi3	1000	1000	9	7.3157462948050975	2.518120344451507	1.05119385919273	1	6	0	None
d5	phi3	1000	1000	10	11.689675969361902	0.7999044323946852	0.7964979099906951	1	0	1	0.08758308701585717
d5	phi3	1000	1000	11	8.294809979100128	2.15054893526283	2.150548935255693	1	6	0	None
d5	phi3	1000	1000	12	14.579172845373963	1.6347331090967985	1.6345712893475604	1	0	1	0.05453429526905341
d5	phi3	1000	1000	13	11.689860933615213	0.1815330900791854	0.1812137359821043	1	0	1	0.05778069101109921
d5	phi3	1000	1000	14	6.222104013185324	1.5215176430676127	1.5214659295996	1	0	1	0.023677464717318828
d5	phi3	1000	1000	15	7.305913205856822	0.152289459820418	0.15204522272749912	1	0	1	0.06540916459438684
d5	phi3	1000	1000	16	11.263531820087852	1.1054003017923943	1.1010721601321187	1	0	1	0.09498951888673557
d5	phi3	1000	1000	17	6.994228436016862	0.9519336228378501	0.9232035084753558	1	0	1	0.06353206093002063
d5	phi3	1000	1000	18	6.909648944170565	0.35477613249746853	0.3527278561223174	1	0	1	0.13169859680791607
d5	phi3	1000	1000	19	7.452598541141502	0.9430078389878254	0.935415426985377	1	0	1	0.06445555305782331
d5	phi3	4000	1000	0	6.222298834845036	0.146841496827803	0.14679730371107164	1	0	1	0.028602201345094856
d5	phi3	4000	1000	1	6.136124411908218	0.40641297649204355	0.4060957606753932	1	0	1	0.026119899220244755
d5	phi3	4000	1000	2	6.107041192189674	0.16845452433331765	0.16845032319755487	1	0	1	0.18202783213308965
d5	phi3	4000	1000	3	5.616667408067209	0.1552929481300569	0.15525904322365291	1	0	1	0.029970362184749882
d5	phi3	4000	1000	4	5.713862783253977	0.17719238988216263	0.17648672242519636	1	0	1	0.024034215287988436
d5	phi3	4000	1000	5	8.824816215218643	0.5677732145458787	0.5677692013845428	1	0	1	0.05441466863719399
d5	phi3	4000	1000	6	7.222714637851459	0.48498932683206175	0.48486163807544447	1	0	1	0.030221258739864885
d5	phi3	4000	1000	7	9.31331830464779	0.45551729629830773	0.4549497881462571	1	0	1	0.07295637508291579
d5	phi3	4000	1000	8	7.620075558436198	0.456933633159746	0.45688792736399475	1	0	1	0.04817074267936111
d5	phi3	4000	1000	9	5.869684268453536	0.37408811659879593	0.3736741883666609	1	0	1	0.025127193727459512
d5	phi3	4000	1000	10	8.959327017689215	0.21887188657649456	0.21887053844216942	1	0	1	0.17419560998457997
d5	phi3	4000	1000	11	6.7953729068921	0.7441650284452727	0.7284584894000595	1	0	1	0.04890070976197559
d5	phi3	4000	1000	12	5.908032877612804	0.3611324593490124	0.3607229062945193	1	0	1	0.04604035702692788
d5	phi3	4000	1000	13	6.7878793310800845	0.35274261673437457	0.3525919543489534	1	0	1	0.03308221309964979
d5	phi3	4000	1000	14	5.76496065187775	0.12297443255556016	0.12297443248626229	1	0	1	0.17719508093910896
d5	phi3	4000	1000	15	8.816836295364757	0.2800375917047181	0.27974306134666854	1	0	1	0.09866537603419025
d5	phi3	4000	1000	16	5.617615690495066	0.4997391293903954	0.49951371593988625	1	0	1	0.027343869352536188
d5	phi3	4000	1000	17	6.285067447838468	0.19894755195239958	0.19871792680432776	1	0	1	0.18378977802606394
d5	phi3	4000	1000	18	7.602905642731957	0.5331226960950888	0.53253832909091	1	0	1	0.03621093595607658
d5	phi3	4000	1000	19	3.59997794524294	0.676265787358993	0.18649234957953426	1	6	0	None
d6	phi1	250	1000	0	36.969857772017185	2.774147889026977	2.77414788902372	1	0	1	0.4071121326139613
d6	phi1	250	1000	1	61.66533105465186	2.1929716499986567	2.192971649985015	1	0	1	0.44943840148060954
d6	phi1	250	1000	2	70.39075479624877	1.965301234629358	1.9653012346172878	1	0	1	0.49475109930061684
d6	phi1	250	1000	3	39.618930175872705	4.723323325442929	4.7233233254400195	1	0	1	0.46643883494350163
d6	phi1	250	1000	4	38.65807435283191	1.8373201619159052	1.8373201619156299	1	0	1	0.39852836662058494
d6	phi1	250	1000	5	44.229992248721324	1.613042199891186	1.6130421998701732	1	0	1	0.45930362032708744
d6	phi1	250	1000	6	66.8003260999223	0.4566661032449782	0.45666610324491963	1	0	1	0.4623954454514526
d6	phi1	250	1000	7	50.93909952081234	3.5242237455567076	3.5242237454991363	1	0	1	0.3536127597253009
d6	phi1	250	1000	8	63.67490005041549	1.9671311885464728	1.9671311885444114	1	0	1	0.47306593922136575
d6	phi1	250	1000	9	49.01950347827217	5.908412736474002	5.908412736471721	1	0	1	0.43506561187220794
d6	phi1	250	1000	10	41.781273580370524	1.6139104573901388	1.6139104573608563	1	0	1	0.4095850088240626
d6	phi1	250	1000	11	53.126781312210895	1.2268141351173885	1.2268141351173831	1	0	1	0.4470351361529996
d6	phi1	250	1000	12	52.832647000035905	1.2636968490788485	1.263696849078783	1	0	1	0.41286088834416257
d6	phi1	250	1000	13	61.64356707747703	3.254438776786524	3.25443877678548	1	0	1	0.4512911624358334
d6	phi1	250	1000	14	59.954319134469046	2.563429646195956	2.5634296461959414	1	0	1	0.4843095032323323
d6	phi1	250	1000	15	86.64048515836791	5.277942811303932	5.277942811303899	1	7	0	None
d6	phi1	250	1000	16	50.240391917093596	2.232241930335127	2.2322419303208623	1	0	1	0.4727091113655353
d6	phi1	250	1000	17	35.83086195091764	1.3902780645508999	1.390278064382251	1	0	1	0.49064884005894355
d6	phi1	250	1000	18	58.813740573454545	1.0529066241141527	1.0529066241141485	1	0	1	0.4630227781351826
d6	phi1	250	1000	19	47.063872681465114	2.0436571548318607	2.0436571548317315	1	0	1	0.44073935945132986
d6	phi1	1000	1000	0	54.08010826069093	0.43693803606783177	0.43693803605941983	1	0	1	0.45653033758367995
d6	phi1	1000	1000	1	49.15247853658725	0.6456297954072345	0.6456297954072274	1	0	1	0.439066522205114
d6	phi1	1000	1000	2	53.57842728642791	0.7325163480526983	0.7325163480422989	1	0	1	0.4709347805335218
d6	phi1	1000	1000	3	47.45093842068645	0.31711044067577693	0.317110440675232	1	0	1	0.4380938288108834
d6	phi1	1000	1000	4	47.353916710651134	0.2343059100096699	0.23430591000836937	1	0	1	0.43239486058414145
d6	phi1	1000	1000	5	45.35147607169277	0.5386478937071995	0.5386478936806658	1	0	1	0.46252708972482104
d6	phi1	1000	1000	6	56.08413938051293	0.6221344828299489	0.622134482828957	1	0	1	0.4839662099408604
d6	phi1	1000	1000	7	47.8774067928907	0.3960884018425884	0.3960884018198018	1	0	1	0.49093661425996116
d6	phi1	1000	1000	8	36.626421066872915	1.2130874052966434	1.2130874052866771	1	0	1	0.40283169782429057
d6	phi1	1000	1000	9	50.38949996695463	1.1642318053969847	1.1642318053854335	1	0	1	0.47589674439360224
d6	phi1	1000	1000	10	53.89724479680461	1.2977710212326092	1.2977710212320992	1	0	1	0.4839689777113587
d6	phi1	1000	1000	11	40.74443203909565	0.35664495680813935	0.35664495680390496	1	0	1	0.3976814466448443
d6	phi1	1000	1000	12	51.95873267537635	0.6294480988669303	0.6294480988642619	1	0	1	0.4600984905632738
d6	phi1	1000	1000	13	46.41642819199809	0.9629069455899772	0.9629069455708495	1	0	1	0.45754947369957544
d6	phi1	1000	1000	14	45.886144191105885	0.3224249463758797	0.3224249463723694	1	0	1	0.4082580151631264
d6	phi1	1000	1000	15	44.7786830013545	0.974890687842583	0.9748906877818833	1	0	1	0.4644690029452934
d6	phi1	1000	1000	16	40.09655498541968	0.7092667501746595	0.7092667501488741	1	0	1	0.41608423601122074
d6	phi1	1000	1000	17	54.0205457909967	0.6098725875192221	0.6098725875050353	1	0	1	0.47575504335625934
d6	phi1	1000	1000	18	54.62540487296725	0.690456595578137	0.6904565955721839	1	0	1	0.48887930238680827
d6	phi1	1000	1000	19	58.33839169449219	0.4367828005665426	0.4367828005608843	1	0	1	0.4015416714922315
d6	phi1	4000	1000	0	52.105276241875245	0.19881751127547448	0.19881751123296879	1	0	1	0.47219291629807736
d6	phi1	4000	1000	1	51.1775967746853	0.3559680548130179	0.3559680548080281	1	0	1	0.4986476130720321
d6	phi1	4000	1000	2	49.82148234593211	0.17240865207553982	0.17240865207505165	1	0	1	0.46387327668416756
d6	phi1	4000	1000	3	47.86574489493075	0.16130316944750722	0.1613031693166957	1	0	1	0.49563800435060545
d6	phi1	4000	1000	4	44.19962327772194	0.1966557115075758	0.19665571150063013	1	0	1	0.44776718980921937
d6	phi1	4000	1000	5	47.85585501495622	0.14799253197989576	0.14799253197203505	1	0	1	0.49979850188198616
d6	phi1	4000	1000	6	53.54317730637751	0.09967057597213463	0.09967057596261068	1	0	1	0.46949391437034876
d6	phi1	4000	1000	7	52.06183167571213	0.16857603547165892	0.16857603547084138	1	0	1	0.49579332113021723
d6	phi1	4000	1000	8	49.351993242991355	0.17471919651308537	0.1747191964418508	1	0	1	0.49607249707734813
d6	phi1	4000	1000	9	42.41188064295317	0.12856245759350707	0.12856245759346757	1	0	1	0.46293110673818927
d6	phi1	4000	1000	10	48.77898233619729	0.15538446774990392	0.15538446774948267	1	0	1	0.4795475974433201
d6	phi1	4000	1000	11	49.11760072617094	0.3299445617986839	0.3299445617952349	1	0	1	0.47881443079566616
d6	phi1	4000	1000	12	52.22642635590216	0.26377316266700074	0.26377316265981765	1	0	1	0.4772426731771061
d6	phi1	4000	1000	13	49.24971089539719	0.1123112779612833	0.11231127793229045	1	0	1	0.4892218600775168
d6	phi1	4000	1000	14	46.31196027111165	0.1540557199453706	0.15405571994108258	1	0	1	0.468624084548772
d6	phi1	4000	1000	15	52.23403684504479	0.23849211182730373	0.23849211178076357	1	0	1	0.4948584689357043
d6	phi1	4000	1000	16	49.653973692083646	0.21884796926001576	0.21884796924835484	1	0	1	0.4865030757254689
d6	phi1	4000	1000	17	50.798013179765405	0.1389990433293396	0.13899904332443055	1	0	1	0.4994103765099281
d6	phi1	4000	1000	18	49.21786031287792	0.11305457571234934	0.11305457570682233	1	0	1	0.49126975234359427
d6	phi1	4000	1000	19	49.38672350354283	0.19530889894040188	0.19530889890518033	1	0	1	0.47262469719175276
d6	phi2	250	1000	0	26.017669922023167	3.0650037324619	3.0650037324537887	1	0	1	0.24711276777130403
d6	phi2	250	1000	1	30.39399873666663	6.470185702156377	6.470185702151502	1	0	1	0.33567189276537446
d6	phi2	250	1000	2	21.189441910062442	1.9806407131645556	1.9806407131561459	1	0	1	0.19146265006694363
d6	phi2	250	1000	3	24.493955485246026	1.7818719508862304	1.7818719508771275	1	0	1	0.2612330836516137
d6	phi2	250	1000	4	30.742638525266827	2.918285917577746	2.9182859175536384	1	0	1	0.2773954309903712
d6	phi2	250	1000	5	18.48544602289305	1.6421712728057314	1.6421712724530693	1	0	1	0.15992379503538612
d6	phi2	250	1000	6	19.70996569121326	1.78998438402603	1.7899843839217942	1	0	1	0.2341501124487362
d6	phi2	250	1000	7	19.865120986744724	2.2138443334805626	2.2138443334735465	1	7	0	None
d6	phi2	250	1000	8	21.30580580142219	1.49970287772075	1.4997028777118884	1	0	1	0.32138359361847807
d6	phi2	250	1000	9	35.324048443593604	4.68809886250586	4.688098862504492	1	0	1	0.28034090008247786
d6	phi2	250	1000	10	17.867251674176053	4.253519059368187	4.253519059363677	1	0	1	0.23088747328180237
d6	phi2	250	1000	11	24.161804670954044	3.017401954915189	3.0174019549140714	1	0	1	0.20855168245552597
d6	phi2	250	1000	12	26.897919579522167	2.605431700578631	2.6054317005514536	1	4	0	None
d6	phi2	250	1000	13	16.9494304410485	3.083837785174738	3.0838377834892734	1	0	1	0.32645322315751346
d6	phi2	250	1000	14	32.33398849108707	5.816536293336364	5.816536293334498	1	0	1	0.29710931902909543
d6	phi2	250	1000	15	16.833948515442163	3.6585987476037807	3.6585987476008213	1	0	1	0.166114225508298
d6	phi2	250	1000	16	7.245214573318655	1.289555593609934	1.2895555936099243	1	0	1	0.31594953207831655
d6	phi2	250	1000	17	29.050879088387443	3.3930663508034207	3.393066350756537	1	0	1	0.29446612566410774
d6	phi2	250	1000	18	20.84980055626568	1.4956278478772194	1.4956278478603078	1	0	1	0.25831421480341393
d6	phi2	250	1000	19	31.757030877513575	3.4853671654527245	3.485367165438463	1	0	1	0.23785372705244173
d6	phi2	1000	1000	0	20.9516070213035	0.46988676729857626	0.4698867672778158	1	0	1	0.27101209875730875
d6	phi2	1000	1000	1	20.616508306677435	0.6656725596108429	0.6656725596095558	1	0	1	0.29334114260749306
d6	phi2	1000	1000	2	16.225068162255674	0.692539440517761	0.6925394405072903	1	0	1	0.19353413720391927
d6	phi2	1000	1000	3	20.25423019167776	1.1446496023048336	1.1446496023042372	1	0	1	0.2567305929562668
d6	phi2	1000	1000	4	15.692778360068063	0.3274933728673019	0.32749337286637015	1	0	1	0.22279385316574138
d6	phi2	1000	1000	5	21.09930515725525	0.46666737952761067	0.46666737947787584	1	0	1	0.28486760844872144
d6	phi2	1000	1000	6	17.36253089342522	0.7565761168502235	0.7565761166974393	1	0	1	0.26925952302969125
d6	phi2	1000	1000	7	18.1768193700744	0.7606970880813784	0.7606970880769668	1	0	1	0.22025683745794794
d6	phi2	1000	1000	8	23.736290110873234	0.7418263977705372	0.7418263977696581	1	0	1	0.23020170414176797
d6	phi2	1000	1000	9	19.40659019262145	1.3657444629661222	1.3657444629657665	1	0	1	0.25854624365956924
d6	phi2	1000	1000	10	17.803084749083652	0.9666514306392524	0.9666514306152835	1	0	1	0.21396856287706753
d6	phi2	1000	1000	11	23.510615534236937	0.5003319712305103	0.5003319712268134	1	0	1	0.25407052711251776
d6	phi2	1000	1000	12	16.919551408083215	0.6299328036892269	0.6299328036637339	1	0	1	0.22670174327759954
d6	phi2	1000	1000	13	21.186036314849762	0.4500447475775613	0.4500447475367251	1	0	1	0.25223649904738654
d6	phi2	1000	1000	14	26.948779469054177	0.8130451376450066	0.8130451376405261	1	0	1	0.33301377313148567
d6	phi2	1000	1000	15	19.19012440985313	0.3709977760956455	0.37099777607482054	1	0	1	0.2525839970823942
d6	phi2	1000	1000	16	19.12433495323835	0.49083288638062217	0.49083288637991934	1	0	1	0.32290519162426234
d6	phi2	1000	1000	17	17.370002958726385	1.3543211066350382	1.3543211066242318	1	0	1	0.16711935514762177
d6	phi2	1000	1000	18	20.19852995381836	0.7882347165605537	0.7882347165459842	1	0	1	0.24579388723229506
d6	phi2	1000	1000	19	20.989994345108947	0.3891969117923729	0.3891969117824905	1	0	1	0.3124139238467736
d6	phi2	4000	1000	0	18.2048855642755	0.275474981639414	0.27547498160525397	1	0	1	0.21881832530948755
d6	phi2	4000	1000	1	21.78028095424704	0.14784648870233313	0.14784648864851696	1	0	1	0.27999756229589345
d6	phi2	4000	1000	2	15.871509155538291	0.26833462221855436	0.2683346222132815	1	0	1	0.2059958381195438
d6	phi2	4000	1000	3	20.163739308202377	0.11569188635929634	0.11569188626035158	1	0	1	0.2830777985290857
d6	phi2	4000	1000	4	20.96168845734407	0.09408902914008802	0.09408902913080902	1	0	1	0.3096112453373758
d6	phi2	4000	1000	5	21.370614228665595	0.2935773614480514	0.29357736144312124	1	0	1	0.2724840779816416
d6	phi2	4000	1000	6	18.307883525574223	0.08599335001154085	0.08599334997000459	1	0	1	0.24655884664349484
d6	phi2	4000	1000	7	19.81887197717037	0.19281825584333645	0.1928182558425293	1	0	1	0.2689749622170285
d6	phi2	4000	1000	8	21.593942397476173	0.2879831637731891	0.2879831637727609	1	0	1	0.2638166335819022
d6	phi2	4000	1000	9	21.434624885531875	0.2713444942457702	0.2713444942455369	1	0	1	0.24166490488052716
d6	phi2	4000	1000	10	20.22300853610664	0.1475008483728325	0.14750084831200005	1	0	1	0.23678090918454092
d6	phi2	4000	1000	11	21.850147845343503	0.1043143964401741	0.10431439635996537	1	0	1	0.2673793391433388
d6	phi2	4000	1000	12	19.837139855902418	0.10341349335896441	0.10341349334884498	1	0	1	0.2350245883287216
d6	phi2	4000	1000	13	21.6033921565409	0.1358878666193225	0.13588786658247662	1	0	1	0.2733526626235884
d6	phi2	4000	1000	14	21.75123065095889	0.18379017574386217	0.18379017571596695	1	0	1	0.2614912126756941
d6	phi2	4000	1000	15	24.653140506851077	0.08728428383730069	0.08728428383655867	1	0	1	0.3009875944397568
d6	phi2	4000	1000	16	17.62605156987321	0.1454490782547428	0.14544907825168268	1	0	1	0.23659708811067381
d6	phi2	4000	1000	17	20.218675867115394	0.08001220176447715	0.08001220175052581	1	0	1	0.23335498697803897
d6	phi2	4000	1000	18	19.279281977676508	0.1163570059444334	0.11635700594278614	1	0	1	0.2490834356761764
d6	phi2	4000	1000	19	21.016652458736882	0.17650885162991775	0.17650885162659743	1	0	1	0.2504630800622293
d6	phi3	250	1000	0	4.166090431509868	2.22767996181183	2.2272963880360623	0	8	0	None
